yield,base_dipole,base_homo_energy,ligand_dipole_MING,ligand_dipole_MAXG,ligand_dipole_STDEV,ligand_homo_energy_MING,ligand_homo_energy_MAXG,ligand_homo_energy_STDEV,ligand_lumo_energy_MING,ligand_lumo_energy_STDEV,ligand_atom1_NMR_shift_MING,ligand_atom1_NMR_shift_MAXG,ligand_atom1_NMR_shift_STDEV,ligand_atom1_NMR_anisotropy_MING,ligand_atom1_NMR_anisotropy_MAXG,ligand_atom1_NMR_anisotropy_STDEV,ligand_atom2_NMR_shift_MING,ligand_atom2_NMR_shift_STDEV,ligand_atom2_NMR_anisotropy_MING,ligand_atom3_NMR_shift_MING,ligand_atom3_NMR_shift_STDEV,ligand_atom3_NMR_anisotropy_MING,ligand_atom4_NMR_shift_MING,ligand_atom4_NMR_anisotropy_MING,ligand_atom4_NMR_anisotropy_STDEV,ligand_atom1_%VBur_MING,ligand_atom2_%VBur_MING,ligand_atom2_%VBur_STDEV,ligand_atom3_%VBur_MING,ligand_atom3_%VBur_STDEV,ligand_atom4_%VBur_MING,ligand_atom4_%VBur_STDEV,ligand_c_min_%VBur_MING,ligand_c_min_%VBur_STDEV,ligand_c_min+1_%VBur_MING,ligand_c_min+1_%VBur_MAXG,ligand_c_min+1_%VBur_STDEV,ligand_c_max_%VBur_MING,ligand_c_max-1_%VBur_MING,ligand_c_max-1_%VBur_STDEV,solvent_homo_energy
12.01,7.1686,-0.19743,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
3.02,7.1686,-0.19743,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
3.79,7.1686,-0.19743,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
7.5,7.1686,-0.19743,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
0.0,7.7731,-0.2019,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
8.85,7.7731,-0.2019,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
30.15,7.7731,-0.2019,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
5.02,7.7731,-0.2019,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
22.92,7.7731,-0.2019,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
28.06,7.7731,-0.2019,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
2.29,7.7731,-0.2019,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
2.77,7.7731,-0.2019,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
2.64,7.7731,-0.2019,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
0.0,10.1478,-0.16646,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
9.55,10.1478,-0.16646,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
4.61,10.1478,-0.16646,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
7.32,10.1478,-0.16646,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
20.41,10.1478,-0.16646,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
18.16,10.1478,-0.16646,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
3.61,10.1478,-0.16646,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
3.24,10.1478,-0.16646,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
2.33,10.1478,-0.16646,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
0.0,11.0112,-0.17387,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
4.3,11.0112,-0.17387,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
3.7,11.0112,-0.17387,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
3.43,11.0112,-0.17387,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
14.24,11.0112,-0.17387,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
9.36,11.0112,-0.17387,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
1.36,11.0112,-0.17387,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
0.0,11.0112,-0.17387,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
10.49,11.0112,-0.17387,1.3921,1.3922,7.8679579247e-05,-0.21379,-0.2138,3.779644730085562e-06,-0.0153,0.0,385.0688,385.0682,0.0029370377042463,60.2583,60.2414,0.0087699704077251,52.79,0.4902961277199152,183.2146,51.8693,0.4904474521631572,182.8439,173.0272,19.3273,0.0014040757000348,0.6732133768450046,0.7237807251279902,0.002720706701026,0.718661117930601,0.002736545155356,0.4952246938714409,2.92176902772e-05,0.4952246938714409,2.92176902772e-05,0.718661117930601,0.718661117930601,0.0,0.6732133768450046,0.3724738780276039,5.84353805543e-05,-0.2338
4.85,7.1686,-0.19743,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
13.11,7.1686,-0.19743,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
15.42,7.1686,-0.19743,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
3.06,7.1686,-0.19743,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
10.03,7.1686,-0.19743,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
13.87,7.1686,-0.19743,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
9.14,7.1686,-0.19743,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
21.77,7.1686,-0.19743,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
14.06,7.1686,-0.19743,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
10.34,7.7731,-0.2019,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
38.15,7.7731,-0.2019,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
49.17,7.7731,-0.2019,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
12.98,7.7731,-0.2019,2.6339,2.77,0.3593056835051934,-0.18921,-0.19511,0.0033466486434726,-0.00519,0.0030321289650353,395.3231,367.3897,10.618636713061743,61.613,31.3355,9.89205504597271,80.1552,4.826754761246569,117.375,152.4507,2.0390792159549327,23.3663,152.0309,20.6458,3.139982759389623,0.8468309332055926,0.817879704200473,0.0077468120071681,0.8022214903745396,0.0084195778697422,0.8134187599173678,0.0127815815126051,0.7918625190862548,0.0275290715118672,0.7083320858656926,0.6896500104787282,0.0213752084938292,0.8468309332055926,0.7324630999071884,0.021882338921431,-0.2338
