plate_id,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,sno,runint,overpotential_V
3875,0.3,0.2,0.0,0.3,0.2,0.0,508,1,0.438385
3875,0.2,0.3,0.0,0.4,0.0,0.1,509,1,0.5044569999999999
3875,0.0,0.1,0.1,0.5,0.0,0.3,510,1,0.5129239999999999
3875,0.2,0.3,0.0,0.3,0.0,0.2,511,1,0.51262
3875,0.6,0.0,0.0,0.1,0.3,0.0,512,1,0.48402799999999996
3875,0.0,0.3,0.4,0.1,0.0,0.2,514,1,0.48201400000000005
3875,0.0,0.1,0.0,0.3,0.0,0.6,515,1,0.535836
3875,0.3,0.1,0.3,0.3,0.0,0.0,516,1,0.524634
3875,0.0,0.0,0.2,0.1,0.7,0.0,517,1,0.443938
3875,0.0,0.1,0.4,0.3,0.2,0.0,518,1,0.459592
3875,0.0,0.7,0.1,0.1,0.0,0.1,519,1,0.465049
3875,0.3,0.1,0.5,0.0,0.1,0.0,520,1,0.42612700000000003
3875,0.1,0.1,0.2,0.0,0.0,0.6,521,1,0.54615
3875,0.2,0.0,0.5,0.2,0.0,0.1,522,1,0.529159
3875,0.0,0.0,0.2,0.1,0.5,0.2,523,1,0.45567700000000005
3875,0.0,0.5,0.3,0.0,0.1,0.1,524,1,0.43428999999999995
3875,0.1,0.2,0.7,0.0,0.0,0.0,525,1,0.463866
3875,0.1,0.1,0.4,0.0,0.0,0.4,526,1,0.5175109999999999
3875,0.1,0.0,0.5,0.2,0.2,0.0,527,1,0.45865900000000004
3875,0.1,0.0,0.2,0.0,0.6,0.1,528,1,0.45493199999999995
3875,0.4,0.1,0.2,0.3,0.0,0.0,529,1,0.506696
3875,0.0,0.4,0.0,0.3,0.2,0.1,530,1,0.43221099999999996
3875,0.0,0.0,0.1,0.2,0.3,0.4,531,1,0.45559799999999995
3875,0.5,0.5,0.0,0.0,0.0,0.0,532,1,0.485422
3875,0.1,0.4,0.0,0.0,0.1,0.4,533,1,0.46872600000000003
3875,0.0,0.4,0.4,0.0,0.2,0.0,534,1,0.453982
3875,0.0,0.1,0.4,0.0,0.0,0.5,535,1,0.507214
3875,0.0,0.0,0.3,0.0,0.6,0.1,536,1,0.45102299999999995
3875,0.0,0.3,0.0,0.2,0.3,0.2,537,1,0.439279
3875,0.0,0.1,0.0,0.2,0.3,0.4,538,1,0.443816
3875,0.3,0.2,0.1,0.4,0.0,0.0,539,1,0.48682
3875,0.0,0.2,0.5,0.0,0.1,0.2,540,1,0.459397
3875,0.0,0.0,0.3,0.2,0.4,0.1,541,1,0.45610200000000006
3875,0.4,0.3,0.2,0.1,0.0,0.0,542,1,0.491126
3875,0.1,0.0,0.1,0.0,0.6,0.2,543,1,0.46138900000000005
3875,0.0,0.0,0.1,0.1,0.3,0.5,544,1,0.46561499999999995
3875,0.0,0.2,0.0,0.3,0.4,0.1,545,1,0.442308
3875,0.7,0.2,0.0,0.0,0.0,0.1,546,1,0.507232
3875,0.1,0.1,0.2,0.6,0.0,0.0,547,1,0.487928
3875,0.1,0.5,0.0,0.3,0.1,0.0,548,1,0.43924300000000005
3875,0.2,0.5,0.0,0.0,0.1,0.2,549,1,0.45812700000000006
3875,0.3,0.0,0.0,0.0,0.2,0.5,550,1,0.494858
3875,0.2,0.0,0.0,0.1,0.7,0.0,551,1,0.475238
3875,0.6,0.3,0.1,0.0,0.0,0.0,552,1,0.495644
3875,0.7,0.1,0.1,0.0,0.0,0.1,553,1,0.524671
3875,0.3,0.0,0.4,0.2,0.1,0.0,554,1,0.47656400000000004
3875,0.3,0.5,0.1,0.0,0.0,0.1,555,1,0.5064609999999999
3875,0.0,0.0,0.2,0.4,0.3,0.1,556,1,0.452485
3875,0.7,0.2,0.0,0.0,0.1,0.0,557,1,0.473815
3875,0.0,0.0,0.2,0.1,0.1,0.6,558,1,0.49895600000000007
3875,0.0,0.1,0.0,0.3,0.1,0.5,559,1,0.47594200000000003
3875,0.5,0.0,0.1,0.2,0.2,0.0,560,1,0.474763
3875,0.0,0.1,0.2,0.1,0.6,0.0,561,1,0.437249
3875,0.0,0.1,0.5,0.0,0.1,0.3,562,1,0.466185
3875,0.0,0.0,0.4,0.0,0.3,0.3,563,1,0.479391
3875,0.0,0.1,0.2,0.0,0.4,0.3,564,1,0.47835
3875,0.0,0.2,0.2,0.3,0.3,0.0,565,1,0.441141
3875,0.0,0.0,0.0,0.1,0.2,0.7,566,1,0.48297299999999993
3875,0.0,0.0,0.7,0.0,0.0,0.3,567,1,0.525608
3875,0.0,0.0,0.3,0.3,0.2,0.2,568,1,0.48139899999999997
3875,0.0,0.1,0.6,0.3,0.0,0.0,569,1,0.47221499999999994
3875,0.1,0.0,0.6,0.2,0.0,0.1,570,1,0.525911
3875,0.6,0.1,0.1,0.0,0.0,0.2,571,1,0.5364329999999999
3875,0.1,0.3,0.3,0.3,0.0,0.0,572,1,0.47926
3875,0.3,0.0,0.4,0.3,0.0,0.0,573,1,0.505779
3875,0.0,0.0,0.4,0.2,0.3,0.1,574,1,0.486346
3875,0.4,0.0,0.1,0.0,0.0,0.5,575,1,0.548913
3875,0.0,0.2,0.3,0.3,0.0,0.2,576,1,0.50293
3875,0.0,0.3,0.0,0.0,0.5,0.2,578,1,0.457617
3875,0.0,0.4,0.2,0.1,0.0,0.3,579,1,0.50063
3875,0.6,0.1,0.1,0.2,0.0,0.0,580,1,0.52867
3875,0.0,0.0,0.0,0.2,0.7,0.1,581,1,0.466189
3875,0.0,0.7,0.0,0.0,0.0,0.3,582,1,0.47581599999999996
3875,0.2,0.3,0.4,0.0,0.1,0.0,583,1,0.404697
3875,0.0,0.2,0.3,0.0,0.2,0.3,584,1,0.465963
3875,0.0,0.0,0.1,0.1,0.0,0.8,585,1,0.538438
3875,0.0,0.0,0.2,0.7,0.0,0.1,586,1,0.447846
3875,0.8,0.0,0.0,0.1,0.1,0.0,587,1,0.5147619999999999
3875,0.0,0.0,0.0,0.2,0.1,0.7,588,1,0.50198
3875,0.0,0.0,0.4,0.0,0.4,0.2,589,1,0.466391
3875,0.0,0.0,0.3,0.7,0.0,0.0,590,1,0.437262
3875,0.0,0.0,0.1,0.7,0.1,0.1,591,1,0.433979
3875,0.1,0.1,0.1,0.0,0.0,0.7,592,1,0.516706
3875,0.0,0.2,0.3,0.2,0.3,0.0,593,1,0.44217
3875,0.0,0.0,0.7,0.1,0.2,0.0,594,1,0.478917
3875,0.4,0.0,0.4,0.0,0.1,0.1,595,1,0.487331
3875,0.1,0.0,0.2,0.5,0.0,0.2,596,1,0.517133
3875,0.5,0.0,0.3,0.0,0.2,0.0,597,1,0.465236
3875,0.0,0.6,0.1,0.1,0.2,0.0,598,1,0.424992
3875,0.0,0.0,0.1,0.1,0.8,0.0,599,1,0.445513
3875,0.3,0.1,0.3,0.0,0.3,0.0,600,1,0.428192
3875,0.1,0.1,0.0,0.0,0.3,0.5,601,1,0.462397
3875,0.0,0.0,0.3,0.0,0.1,0.6,602,1,0.49227299999999996
3875,0.2,0.0,0.3,0.0,0.5,0.0,603,1,0.43563999999999997
3875,0.3,0.4,0.0,0.2,0.0,0.1,604,1,0.49408199999999997
3875,0.3,0.0,0.3,0.1,0.3,0.0,605,1,0.443296
3875,0.1,0.1,0.2,0.0,0.6,0.0,606,1,0.423601
3875,0.3,0.1,0.0,0.6,0.0,0.0,607,1,0.498487
3875,0.1,0.8,0.0,0.1,0.0,0.0,608,1,0.47212
3875,0.5,0.0,0.0,0.3,0.0,0.2,609,1,0.5153260000000001
3875,0.6,0.0,0.1,0.0,0.2,0.1,610,1,0.483523
3875,0.1,0.0,0.8,0.1,0.0,0.0,611,1,0.48879399999999995
3875,0.3,0.0,0.0,0.4,0.2,0.1,612,1,0.46425900000000003
3875,0.5,0.2,0.0,0.0,0.1,0.2,613,1,0.481425
3875,0.5,0.4,0.0,0.0,0.0,0.1,614,1,0.5119229999999999
3875,0.6,0.2,0.0,0.1,0.1,0.0,615,1,0.477566
3875,0.1,0.1,0.3,0.0,0.5,0.0,616,1,0.425624
3875,0.3,0.0,0.0,0.1,0.6,0.0,617,1,0.464841
3875,0.4,0.0,0.0,0.2,0.1,0.3,618,1,0.493184
3875,0.5,0.3,0.2,0.0,0.0,0.0,619,1,0.497913
3875,0.1,0.8,0.1,0.0,0.0,0.0,620,1,0.46525299999999997
3875,0.2,0.0,0.7,0.1,0.0,0.0,621,1,0.48994399999999994
3875,0.1,0.5,0.0,0.4,0.0,0.0,622,1,0.473492
3875,0.1,0.1,0.6,0.0,0.2,0.0,623,1,0.433374
3875,0.0,0.1,0.6,0.1,0.0,0.2,624,1,0.48477600000000004
3875,0.2,0.0,0.0,0.4,0.4,0.0,625,1,0.470621
3875,0.2,0.5,0.0,0.2,0.1,0.0,626,1,0.450038
3875,0.1,0.0,0.4,0.0,0.5,0.0,627,1,0.441953
3875,0.0,0.0,0.5,0.3,0.0,0.2,628,1,0.500859
3875,0.3,0.0,0.1,0.2,0.0,0.4,629,1,0.536985
3875,0.1,0.6,0.3,0.0,0.0,0.0,630,1,0.472469
3875,0.0,0.0,0.7,0.3,0.0,0.0,631,1,0.486063
3875,0.0,0.3,0.1,0.6,0.0,0.0,632,1,0.453226
3875,0.2,0.0,0.5,0.0,0.0,0.3,633,1,0.531234
3875,0.0,0.1,0.0,0.1,0.0,0.8,634,1,0.52704
3875,0.0,0.3,0.2,0.3,0.2,0.0,635,1,0.431142
3875,0.0,0.0,0.8,0.0,0.1,0.1,636,1,0.488516
3875,0.1,0.5,0.0,0.0,0.3,0.1,637,1,0.432084
3875,0.6,0.1,0.0,0.0,0.2,0.1,638,1,0.479627
3875,0.0,0.1,0.2,0.0,0.1,0.6,639,1,0.500366
3875,0.0,0.1,0.0,0.2,0.2,0.5,640,1,0.463559
3875,0.4,0.2,0.0,0.0,0.0,0.4,642,1,0.5436439999999999
3875,0.3,0.0,0.0,0.1,0.2,0.4,643,1,0.495133
3875,0.0,0.0,0.6,0.0,0.4,0.0,644,1,0.446521
3875,0.0,0.6,0.2,0.0,0.1,0.1,645,1,0.430097
3875,0.0,0.2,0.0,0.5,0.3,0.0,646,1,0.43100200000000005
3875,0.1,0.7,0.0,0.2,0.0,0.0,647,1,0.474313
3875,0.4,0.4,0.1,0.1,0.0,0.0,648,1,0.5049060000000001
3875,0.4,0.0,0.2,0.4,0.0,0.0,649,1,0.5266149999999999
3875,0.3,0.0,0.0,0.1,0.0,0.6,650,1,0.560251
3875,0.0,0.0,0.0,0.0,0.9,0.1,651,1,0.465686
3875,0.1,0.0,0.5,0.3,0.0,0.1,652,1,0.50869
3875,0.0,0.0,0.4,0.5,0.0,0.1,653,1,0.497184
3875,0.1,0.4,0.0,0.0,0.4,0.1,654,1,0.43442200000000003
3875,0.0,0.3,0.4,0.0,0.2,0.1,655,1,0.447166
3875,0.1,0.4,0.2,0.3,0.0,0.0,656,1,0.4748
3875,0.1,0.2,0.1,0.6,0.0,0.0,657,1,0.474675
3875,0.1,0.3,0.0,0.0,0.1,0.5,658,1,0.479864
3875,0.0,0.2,0.5,0.1,0.0,0.2,659,1,0.470265
3875,0.0,0.5,0.1,0.2,0.0,0.2,660,1,0.47909799999999997
3875,0.2,0.1,0.2,0.5,0.0,0.0,661,1,0.50212
3875,0.1,0.3,0.2,0.0,0.0,0.4,662,1,0.500398
3875,0.1,0.0,0.0,0.0,0.2,0.7,663,1,0.477706
3875,0.3,0.3,0.0,0.3,0.0,0.1,664,1,0.499449
3875,0.0,0.5,0.0,0.2,0.0,0.3,665,1,0.487563
3875,0.0,0.0,0.1,0.6,0.2,0.1,666,1,0.42881
3875,0.0,0.0,0.2,0.3,0.2,0.3,667,1,0.45641000000000004
3875,0.4,0.2,0.0,0.3,0.0,0.1,668,1,0.503174
3875,0.0,0.2,0.0,0.3,0.3,0.2,669,1,0.43944700000000003
3875,0.1,0.0,0.0,0.1,0.3,0.5,670,1,0.470467
3875,0.5,0.0,0.2,0.0,0.0,0.3,671,1,0.537516
3875,0.0,0.2,0.3,0.0,0.3,0.2,672,1,0.465133
3875,0.2,0.1,0.0,0.6,0.0,0.1,673,1,0.5114029999999999
3875,0.0,0.0,0.5,0.3,0.2,0.0,674,1,0.48898100000000005
3875,0.1,0.4,0.0,0.3,0.2,0.0,675,1,0.41975200000000007
3875,0.5,0.0,0.0,0.0,0.1,0.4,676,1,0.501682
3875,0.7,0.0,0.0,0.2,0.1,0.0,677,1,0.5084529999999999
3875,0.2,0.0,0.1,0.3,0.0,0.4,678,1,0.529927
3875,0.0,0.0,0.3,0.1,0.0,0.6,679,1,0.537799
3875,0.2,0.5,0.0,0.2,0.0,0.1,680,1,0.49779399999999996
3875,0.3,0.3,0.1,0.0,0.0,0.3,681,1,0.519274
3875,0.0,0.1,0.0,0.8,0.1,0.0,682,1,0.466771
3875,0.0,0.1,0.7,0.1,0.1,0.0,683,1,0.454139
3875,0.0,0.0,0.6,0.1,0.0,0.3,684,1,0.517908
3875,0.4,0.0,0.2,0.1,0.3,0.0,685,1,0.45682
3875,0.2,0.0,0.1,0.3,0.4,0.0,686,1,0.434982
3875,0.3,0.0,0.3,0.0,0.2,0.2,687,1,0.47588
3875,0.0,0.1,0.4,0.5,0.0,0.0,688,1,0.46306899999999995
3875,0.0,0.0,0.2,0.0,0.3,0.5,689,1,0.475574
3875,0.4,0.1,0.0,0.1,0.0,0.4,690,1,0.529546
3875,0.0,0.2,0.0,0.3,0.5,0.0,691,1,0.435371
3875,0.2,0.0,0.5,0.1,0.0,0.2,692,1,0.519927
3875,0.0,0.0,0.1,0.4,0.2,0.3,693,1,0.454525
3875,0.0,0.0,0.2,0.0,0.7,0.1,694,1,0.454718
3875,0.0,0.2,0.1,0.5,0.0,0.2,695,1,0.494263
3875,0.2,0.2,0.0,0.3,0.0,0.3,696,1,0.5067550000000001
3875,0.0,0.1,0.2,0.0,0.7,0.0,697,1,0.437357
3875,0.7,0.0,0.2,0.0,0.0,0.1,698,1,0.538517
3875,0.2,0.3,0.4,0.1,0.0,0.0,699,1,0.49312799999999996
3875,0.1,0.6,0.0,0.0,0.1,0.2,700,1,0.45993599999999996
3875,0.2,0.1,0.5,0.2,0.0,0.0,701,1,0.48774799999999996
3875,0.4,0.2,0.3,0.1,0.0,0.0,702,1,0.517927
3875,0.2,0.0,0.0,0.1,0.6,0.1,703,1,0.459466
3875,0.3,0.0,0.0,0.1,0.3,0.3,704,1,0.47862200000000005
3875,0.3,0.7,0.0,0.0,0.0,0.0,706,1,0.483901
3875,0.0,0.3,0.0,0.2,0.1,0.4,707,1,0.48096099999999997
3875,0.3,0.6,0.0,0.0,0.0,0.1,708,1,0.498442
3875,0.1,0.0,0.1,0.0,0.4,0.4,709,1,0.460196
3875,0.0,0.4,0.1,0.4,0.0,0.1,710,1,0.474796
3875,0.0,0.4,0.0,0.2,0.1,0.3,711,1,0.468448
3875,0.6,0.1,0.0,0.3,0.0,0.0,712,1,0.513292
3875,0.0,0.1,0.1,0.8,0.0,0.0,713,1,0.437638
3875,0.0,0.2,0.0,0.3,0.0,0.5,714,1,0.5072
3875,0.3,0.3,0.0,0.4,0.0,0.0,715,1,0.488343
3875,0.0,0.0,0.9,0.0,0.1,0.0,716,1,0.454478
3875,0.0,0.3,0.0,0.2,0.0,0.5,717,1,0.502605
3875,0.2,0.2,0.0,0.5,0.0,0.1,718,1,0.48761099999999996
3875,0.5,0.1,0.0,0.0,0.3,0.1,719,1,0.44968400000000003
3875,0.0,0.2,0.0,0.2,0.1,0.5,720,1,0.473191
3875,0.0,0.3,0.1,0.4,0.0,0.2,721,1,0.484246
3875,0.1,0.1,0.5,0.0,0.0,0.3,722,1,0.5009060000000001
3875,0.0,0.0,0.0,0.2,0.3,0.5,723,1,0.450779
3875,0.0,0.5,0.1,0.2,0.2,0.0,724,1,0.41738000000000003
3875,0.4,0.2,0.0,0.1,0.0,0.3,725,1,0.505223
3875,0.0,0.3,0.0,0.2,0.2,0.3,726,1,0.44831099999999996
3875,0.1,0.5,0.0,0.2,0.2,0.0,727,1,0.41401000000000004
3875,0.3,0.2,0.2,0.0,0.0,0.3,728,1,0.520197
3875,0.0,0.4,0.2,0.0,0.4,0.0,729,1,0.444013
3875,0.5,0.4,0.0,0.0,0.1,0.0,730,1,0.443511
3875,0.3,0.3,0.2,0.2,0.0,0.0,731,1,0.493312
3875,0.2,0.2,0.1,0.5,0.0,0.0,732,1,0.48890100000000003
3875,0.1,0.0,0.5,0.2,0.0,0.2,733,1,0.5085529999999999
3875,0.3,0.1,0.0,0.0,0.2,0.4,734,1,0.475317
3875,0.1,0.0,0.2,0.0,0.1,0.6,735,1,0.501959
3875,0.2,0.0,0.5,0.3,0.0,0.0,736,1,0.514444
3875,0.6,0.0,0.1,0.0,0.0,0.3,737,1,0.55312
3875,0.1,0.7,0.1,0.0,0.0,0.1,738,1,0.477963
3875,0.1,0.5,0.2,0.0,0.0,0.2,739,1,0.485055
3875,0.0,0.0,0.4,0.0,0.2,0.4,740,1,0.480987
3875,0.1,0.0,0.3,0.0,0.4,0.2,741,1,0.466954
3875,0.1,0.0,0.0,0.2,0.6,0.1,742,1,0.47094300000000006
3875,0.0,0.1,0.2,0.0,0.2,0.5,743,1,0.473483
3875,0.0,0.1,0.3,0.3,0.0,0.3,744,1,0.5132329999999999
3875,0.0,0.1,0.6,0.0,0.0,0.3,745,1,0.500617
3875,0.0,0.2,0.1,0.0,0.0,0.7,746,1,0.5189630000000001
3875,0.5,0.0,0.0,0.4,0.1,0.0,747,1,0.499463
3875,0.2,0.0,0.4,0.4,0.0,0.0,748,1,0.5131319999999999
3875,0.4,0.0,0.2,0.0,0.1,0.3,749,1,0.505727
3875,0.0,0.7,0.0,0.0,0.2,0.1,750,1,0.42360200000000003
3875,0.2,0.0,0.1,0.0,0.0,0.7,751,1,0.531845
3875,0.0,0.2,0.0,0.0,0.7,0.1,752,1,0.444852
3875,0.9,0.1,0.0,0.0,0.0,0.0,753,1,0.536644
3875,0.0,0.5,0.0,0.0,0.0,0.5,754,1,0.504861
3875,0.0,0.2,0.0,0.1,0.6,0.1,755,1,0.43950600000000006
3875,0.0,0.0,0.0,0.4,0.1,0.5,756,1,0.490856
3875,0.0,0.0,0.0,0.2,0.5,0.3,757,1,0.447222
3875,0.4,0.2,0.3,0.0,0.1,0.0,758,1,0.443432
3875,0.2,0.0,0.0,0.0,0.1,0.7,759,1,0.501138
3875,0.0,0.2,0.4,0.4,0.0,0.0,760,1,0.45399799999999996
3875,0.0,0.1,0.5,0.2,0.2,0.0,761,1,0.45151499999999994
3875,0.0,0.3,0.1,0.3,0.0,0.3,762,1,0.49771400000000005
3875,0.1,0.0,0.2,0.3,0.4,0.0,763,1,0.444721
3875,0.5,0.2,0.0,0.3,0.0,0.0,764,1,0.499934
3875,0.0,0.1,0.1,0.4,0.4,0.0,765,1,0.43755200000000005
3875,0.2,0.5,0.2,0.1,0.0,0.0,766,1,0.47944499999999995
3875,0.0,0.0,0.2,0.1,0.3,0.4,767,1,0.462294
3875,0.2,0.6,0.1,0.1,0.0,0.0,768,1,0.47551899999999997
3875,0.1,0.2,0.0,0.7,0.0,0.0,770,1,0.489371
3875,0.0,0.3,0.2,0.1,0.0,0.4,771,1,0.50874
3875,0.4,0.0,0.3,0.1,0.0,0.2,772,1,0.5546800000000001
3875,0.0,0.3,0.1,0.0,0.2,0.4,773,1,0.45661599999999997
3875,0.4,0.1,0.0,0.3,0.0,0.2,774,1,0.528716
3875,0.0,0.6,0.0,0.0,0.1,0.3,775,1,0.45856099999999994
3875,0.0,0.7,0.3,0.0,0.0,0.0,776,1,0.44899700000000003
3875,0.1,0.0,0.0,0.8,0.1,0.0,777,1,0.48551700000000003
3875,0.1,0.0,0.3,0.5,0.1,0.0,778,1,0.45769499999999996
3875,0.1,0.0,0.7,0.0,0.2,0.0,779,1,0.44821300000000003
3875,0.1,0.0,0.2,0.4,0.3,0.0,780,1,0.442205
3875,0.0,0.1,0.1,0.2,0.0,0.6,781,1,0.501127
3875,0.1,0.0,0.0,0.1,0.7,0.1,782,1,0.468708
3875,0.7,0.0,0.0,0.1,0.2,0.0,783,1,0.481174
3875,0.1,0.6,0.0,0.1,0.0,0.2,784,1,0.484915
3875,0.0,0.4,0.1,0.0,0.2,0.3,785,1,0.45153999999999994
3875,0.0,0.6,0.0,0.0,0.4,0.0,786,1,0.44770699999999997
3875,0.1,0.1,0.0,0.5,0.3,0.0,787,1,0.454704
3875,0.3,0.0,0.2,0.0,0.5,0.0,788,1,0.44063800000000003
3875,0.6,0.0,0.0,0.1,0.1,0.2,789,1,0.505101
3875,0.5,0.2,0.2,0.0,0.0,0.1,790,1,0.518652
3875,0.3,0.0,0.4,0.1,0.0,0.2,791,1,0.525931
3875,0.1,0.2,0.0,0.6,0.0,0.1,792,1,0.5093989999999999
3875,0.3,0.0,0.0,0.0,0.7,0.0,793,1,0.45632
3875,0.0,0.9,0.0,0.1,0.0,0.0,794,1,0.45311899999999994
3875,0.0,0.3,0.3,0.2,0.2,0.0,795,1,0.43862799999999996
3875,0.0,0.5,0.3,0.1,0.0,0.1,796,1,0.45862200000000003
3875,0.1,0.0,0.1,0.7,0.1,0.0,797,1,0.460776
3875,0.0,0.1,0.1,0.0,0.5,0.3,798,1,0.458581
3875,0.4,0.3,0.0,0.1,0.2,0.0,799,1,0.43868
3875,0.5,0.0,0.5,0.0,0.0,0.0,800,1,0.530826
3875,0.0,0.3,0.6,0.0,0.0,0.1,801,1,0.45346800000000004
3875,0.0,0.3,0.1,0.0,0.0,0.6,802,1,0.5084029999999999
3875,0.3,0.0,0.4,0.2,0.0,0.1,803,1,0.543719
3875,0.5,0.1,0.0,0.4,0.0,0.0,804,1,0.528754
3875,0.0,0.1,0.4,0.2,0.3,0.0,805,1,0.450169
3875,0.2,0.1,0.0,0.7,0.0,0.0,806,1,0.484098
3875,0.0,0.0,0.4,0.0,0.0,0.6,807,1,0.5223140000000001
3875,0.4,0.1,0.2,0.0,0.0,0.3,808,1,0.551618
3875,0.1,0.0,0.0,0.6,0.1,0.2,809,1,0.481961
3875,0.3,0.0,0.1,0.0,0.5,0.1,810,1,0.449938
3875,0.3,0.3,0.3,0.0,0.1,0.0,811,1,0.437767
3875,0.6,0.1,0.0,0.0,0.1,0.2,812,1,0.498612
3875,0.3,0.0,0.3,0.0,0.4,0.0,813,1,0.44029700000000005
3875,0.0,0.5,0.0,0.2,0.1,0.2,814,1,0.45831700000000003
3875,0.0,0.1,0.5,0.3,0.1,0.0,815,1,0.46212200000000003
3875,0.3,0.2,0.0,0.1,0.0,0.4,816,1,0.521127
3875,0.0,0.5,0.0,0.4,0.0,0.1,817,1,0.48250200000000004
3875,0.0,0.0,0.6,0.0,0.0,0.4,818,1,0.5180640000000001
3875,0.3,0.0,0.4,0.0,0.2,0.1,819,1,0.46471899999999994
3875,0.3,0.4,0.2,0.1,0.0,0.0,820,1,0.48731899999999995
3875,0.1,0.7,0.1,0.0,0.1,0.0,821,1,0.42241899999999993
3875,0.1,0.3,0.1,0.0,0.5,0.0,822,1,0.42703900000000006
3875,0.3,0.0,0.5,0.2,0.0,0.0,823,1,0.513134
3875,0.1,0.5,0.2,0.0,0.2,0.0,824,1,0.41950699999999996
3875,0.0,0.1,0.0,0.8,0.0,0.1,825,1,0.48356499999999997
3875,0.0,0.0,0.2,0.5,0.3,0.0,826,1,0.455243
3875,0.3,0.5,0.1,0.0,0.1,0.0,827,1,0.44215600000000005
3875,0.0,0.3,0.2,0.0,0.3,0.2,828,1,0.459446
3875,0.0,0.0,0.1,0.2,0.6,0.1,829,1,0.441212
3875,0.4,0.0,0.0,0.0,0.3,0.3,830,1,0.48066800000000004
3875,0.0,0.4,0.4,0.0,0.0,0.2,831,1,0.457135
3875,0.4,0.1,0.3,0.0,0.0,0.2,832,1,0.515147
3875,0.0,0.5,0.0,0.3,0.1,0.1,834,1,0.449896
3875,0.0,0.4,0.0,0.3,0.1,0.2,835,1,0.471891
3875,0.1,0.3,0.5,0.1,0.0,0.0,836,1,0.472825
3875,0.0,0.1,0.0,0.2,0.6,0.1,837,1,0.45265299999999997
3875,0.0,0.0,0.0,0.5,0.0,0.5,838,1,0.512672
3875,0.0,0.1,0.5,0.0,0.3,0.1,839,1,0.45221000000000006
3875,0.5,0.0,0.0,0.0,0.2,0.3,840,1,0.48841999999999997
3875,0.8,0.0,0.0,0.1,0.0,0.1,841,1,0.537987
3875,0.0,0.3,0.7,0.0,0.0,0.0,842,1,0.451477
3875,0.0,0.4,0.4,0.1,0.1,0.0,843,1,0.42594099999999996
3875,0.1,0.4,0.1,0.0,0.4,0.0,844,1,0.425016
3875,0.3,0.4,0.0,0.1,0.2,0.0,845,1,0.42340600000000006
3875,0.0,0.3,0.2,0.0,0.2,0.3,846,1,0.45561599999999997
3875,0.3,0.0,0.0,0.1,0.5,0.1,847,1,0.444661
3875,0.1,0.0,0.5,0.0,0.4,0.0,848,1,0.442086
3875,0.3,0.1,0.0,0.5,0.1,0.0,849,1,0.461479
3875,0.4,0.2,0.0,0.1,0.3,0.0,850,1,0.424288
3875,0.5,0.3,0.1,0.0,0.0,0.1,851,1,0.511482
3875,0.1,0.5,0.0,0.0,0.0,0.4,852,1,0.495331
3875,0.2,0.5,0.1,0.0,0.0,0.2,853,1,0.49166099999999996
3875,0.0,0.4,0.0,0.1,0.2,0.3,854,1,0.448787
3875,0.0,0.3,0.3,0.0,0.1,0.3,855,1,0.462825
3875,0.5,0.0,0.1,0.0,0.0,0.4,856,1,0.5371739999999999
3875,0.0,0.1,0.2,0.0,0.5,0.2,857,1,0.460467
3875,0.0,0.3,0.0,0.3,0.1,0.3,858,1,0.473272
3875,0.6,0.1,0.2,0.1,0.0,0.0,859,1,0.5173270000000001
3875,0.0,0.4,0.0,0.2,0.0,0.4,860,1,0.501839
3875,0.0,0.1,0.1,0.7,0.0,0.1,861,1,0.46876599999999996
3875,0.0,0.1,0.0,0.2,0.5,0.2,862,1,0.44694799999999996
3875,0.0,0.0,0.0,0.1,0.0,0.9,863,1,0.510622
3875,0.1,0.0,0.3,0.3,0.0,0.3,864,1,0.522373
3875,0.0,0.2,0.0,0.5,0.2,0.1,865,1,0.455796
3875,0.5,0.0,0.4,0.1,0.0,0.0,866,1,0.528285
3875,0.0,0.0,0.5,0.0,0.0,0.5,867,1,0.5404359999999999
3875,0.7,0.0,0.1,0.1,0.1,0.0,868,1,0.51194
3875,0.1,0.0,0.3,0.2,0.4,0.0,869,1,0.45583199999999996
3875,0.0,0.3,0.2,0.2,0.3,0.0,870,1,0.437646
3875,0.0,0.1,0.3,0.0,0.5,0.1,871,1,0.438903
3875,0.1,0.5,0.1,0.0,0.0,0.3,872,1,0.48981800000000003
3875,0.0,0.3,0.0,0.1,0.6,0.0,873,1,0.44360299999999997
3875,0.2,0.7,0.0,0.0,0.1,0.0,874,1,0.43901999999999997
3875,0.0,0.4,0.2,0.4,0.0,0.0,875,1,0.453758
3875,0.2,0.0,0.3,0.2,0.0,0.3,876,1,0.51571
3875,0.3,0.3,0.2,0.0,0.2,0.0,877,1,0.428835
3875,0.4,0.0,0.0,0.2,0.4,0.0,878,1,0.457124
3875,0.1,0.7,0.0,0.1,0.0,0.1,879,1,0.478822
3875,0.6,0.0,0.1,0.3,0.0,0.0,880,1,0.523753
3875,0.1,0.2,0.0,0.0,0.2,0.5,881,1,0.46504700000000004
3875,0.0,0.0,0.3,0.0,0.2,0.5,882,1,0.475921
3875,0.0,0.0,0.0,0.4,0.4,0.2,883,1,0.460017
3875,0.2,0.1,0.0,0.2,0.5,0.0,884,1,0.43000299999999997
3875,0.0,0.3,0.2,0.4,0.0,0.1,885,1,0.473774
3875,0.0,0.4,0.2,0.0,0.3,0.1,886,1,0.44734799999999997
